date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-03-31,ok,,24,288,0,2.000000,2.000000,3.544423,3.000000,38.388973,54.359852,13.088847,3.272212,76.387766,75.772058,75.772058,0.000000,97,3.760466,0,0,0,0.000000
2025-04-01,ok,,24,288,0,2.000000,2.000000,5.907372,5.000000,47.793622,105.797102,21.814745,5.453686,126.322293,125.623333,125.623333,0.000000,97,3.741569,0,0,0,0.000000
2025-04-02,ok,,24,288,0,2.000000,2.000000,5.907372,5.000000,70.130274,74.313850,21.814745,5.453686,117.175693,112.549348,112.549348,0.000048,97,3.700745,0,0,0,0.000000
2025-04-03,ok,,24,288,0,2.000000,2.000000,3.251063,2.751700,40.225052,46.002027,12.005527,3.001382,71.220171,67.564635,67.565824,0.000018,97,3.309244,0,0,0,0.000000
2025-04-04,ok,,24,288,0,2.000000,2.000000,4.298086,3.637900,31.293608,38.553622,15.871972,3.967993,50.007265,48.346438,48.350134,0.000076,97,5.297846,0,0,0,0.000000
2025-04-05,ok,,24,288,0,2.000000,2.000000,2.292471,1.940347,11.637877,44.323283,8.465636,2.116409,45.379114,44.088322,44.088322,0.000000,97,3.243200,0,0,0,0.000000
2025-04-06,ok,,24,288,0,2.000000,2.000000,2.365290,2.001981,13.536397,70.531153,8.734543,2.183636,73.149371,72.469538,72.469538,0.000000,97,3.935474,0,0,0,0.000000
2025-04-07,ok,,24,288,0,2.000000,2.000000,4.048913,3.427000,43.398681,45.763868,14.951826,3.737957,70.472767,69.811222,69.811222,0.000000,97,3.320993,0,0,0,0.000000
2025-04-08,ok,,24,288,0,2.000000,2.000000,3.118266,2.639300,47.582459,59.920771,11.515131,2.878783,93.109317,92.161990,92.161990,0.000000,97,4.545936,0,0,0,0.000000
2025-04-09,ok,,24,288,0,2.000000,2.000000,5.637762,4.771802,111.300525,89.347353,20.819128,5.204782,174.623969,171.649613,171.649613,0.000021,97,3.552663,0,0,0,0.000000
2025-04-10,ok,,24,288,0,2.000000,2.000000,3.660326,3.098100,31.481910,32.296911,13.516852,3.379213,46.882756,46.176942,46.176942,0.000000,97,3.610705,0,0,0,0.000000
2025-04-11,ok,,24,288,0,2.000000,2.000000,2.173913,1.840000,-3.497405,88.606394,8.027826,2.006957,75.074207,72.944112,72.950769,0.000091,97,3.578857,0,0,0,0.000000
2025-04-12,ok,,24,288,0,2.000000,2.000000,1.639973,1.388074,0.618566,60.202904,6.056094,1.514023,53.251352,51.317360,51.317360,0.050000,97,3.309657,0,0,0,0.000000
2025-04-13,ok,,24,288,0,2.000000,2.000000,2.321597,1.965000,6.416671,67.562440,8.573195,2.143299,63.262617,61.407116,61.407116,0.000035,97,3.418448,0,0,0,0.000000
2025-04-14,ok,,24,288,0,2.000000,2.000000,4.618266,3.908900,66.075019,99.762337,17.054331,4.263583,144.519442,142.603977,142.606915,0.000021,97,3.352895,0,0,0,0.000000
2025-04-15,ok,,24,288,0,2.000000,2.000000,4.347826,3.680000,160.140241,43.585365,16.055652,4.013913,183.656040,183.157912,183.157912,0.000000,97,3.605819,0,0,0,0.000000
2025-04-16,ok,,24,288,0,2.000000,2.000000,3.349835,2.835300,76.687692,39.273841,12.370269,3.092567,100.498697,99.190019,99.190019,0.000000,97,3.355519,0,0,0,0.000000
2025-04-17,ok,,24,288,0,2.000000,2.000000,3.571597,3.023000,41.900664,180.292134,13.189195,3.297299,205.706305,204.461084,204.461658,0.000003,97,3.785870,0,0,0,0.000000
2025-04-18,ok,,24,288,0,2.000000,2.000000,2.094282,1.772600,25.830744,31.363125,7.733763,1.933441,47.526665,46.874738,46.874738,0.000000,97,3.325696,0,0,0,0.000000
2025-04-19,ok,,24,288,0,2.000000,2.000000,2.173913,1.840000,25.498951,38.286197,8.027826,2.006957,53.750365,52.316441,52.316441,0.000075,97,3.850665,0,0,0,0.000000
2025-04-20,ok,,24,288,0,2.000000,2.000000,2.173913,1.840000,24.804398,42.280778,8.027826,2.006957,57.050394,56.890541,56.890541,0.000000,97,3.633506,0,0,0,0.000000
2025-04-21,ok,,24,288,0,2.000000,2.000000,3.413634,2.889300,45.171060,20.053075,12.605868,3.151467,49.466800,48.793854,48.793854,0.000000,97,3.764126,0,0,0,0.000000
2025-04-22,ok,,24,288,0,2.000000,2.000000,3.707940,3.138400,34.828474,42.632505,13.692679,3.423170,60.345131,58.585216,58.585216,0.000000,97,3.315902,0,0,0,0.000000
2025-04-23,ok,,24,288,0,2.000000,2.000000,5.019967,4.248900,47.090704,34.309869,18.537734,4.634433,58.228405,57.801295,57.801295,0.000000,97,3.344630,0,0,0,0.000000
2025-04-24,ok,,24,288,0,2.000000,2.000000,4.207703,3.561400,40.356127,40.872683,15.538206,3.884552,61.806052,60.901078,60.902600,0.000051,97,3.511964,0,0,0,0.000000
2025-04-25,ok,,24,288,0,2.000000,2.000000,4.133861,3.498900,29.414569,39.173144,15.265522,3.816381,49.505810,48.638494,48.638494,0.000000,97,3.703092,0,0,0,0.000000
2025-04-26,ok,,24,288,0,2.000000,2.000000,2.850499,2.412663,14.780823,28.404748,10.526324,2.631581,30.027666,29.208719,29.211279,0.000088,97,3.489121,0,0,0,0.000000
2025-04-27,ok,,24,288,0,2.000000,2.000000,2.348271,1.987576,14.365634,40.958803,8.671694,2.167924,44.484819,43.594287,43.594287,0.000000,97,3.787708,0,0,0,0.000000
2025-04-28,ok,,24,288,0,2.000000,2.000000,5.685846,4.812500,48.408847,46.941986,20.996692,5.249173,69.104968,68.659444,68.659444,0.000000,97,3.500801,0,0,0,0.000000
2025-04-29,ok,,24,288,0,2.000000,2.000000,5.369335,4.544605,62.137944,58.360888,19.827881,4.956970,95.713980,94.255708,94.255708,0.000000,97,4.086260,0,0,0,0.000000
2025-04-30,ok,,24,288,0,2.000000,2.000000,5.612004,4.750000,45.981049,55.446774,20.724008,5.181002,75.522813,73.858592,73.858592,0.000042,97,3.485537,0,0,0,0.000000
2025-05-01,ok,,24,288,0,2.000000,2.000000,5.739249,4.857700,60.517898,37.168796,21.193897,5.298474,71.194322,70.782094,70.782094,0.000000,97,3.553403,0,0,0,0.000000
2025-05-02,ok,,24,288,0,2.000000,2.000000,4.018195,3.401000,55.495544,46.185780,14.838389,3.709597,83.133338,82.470647,82.470647,0.000000,97,4.155034,0,0,0,0.000000
2025-05-03,ok,,24,288,0,2.000000,2.000000,3.173913,2.686400,19.966040,66.087905,11.720626,2.930157,71.403162,71.403162,71.405052,0.000026,97,3.479440,0,0,0,0.000000
2025-05-04,ok,,24,288,0,2.000000,2.000000,3.747519,3.171900,20.572802,87.559910,13.838838,3.459709,90.834165,89.817330,89.817330,0.000000,97,3.642263,0,0,0,0.000000
2025-05-05,ok,,24,288,0,2.000000,2.000000,3.374055,2.855800,28.789179,38.381215,12.459710,3.114927,51.595758,50.622690,50.622690,0.000000,97,3.720501,0,0,0,0.000000
2025-05-06,ok,,24,288,0,2.000000,2.000000,3.866848,3.272900,47.955463,36.564069,14.279496,3.569874,66.670163,66.457960,66.457960,0.000000,97,3.569814,0,0,0,0.000000
2025-05-07,ok,,24,288,0,2.000000,2.000000,2.986413,2.527700,34.173717,65.544192,11.028226,2.757057,85.932627,85.327257,85.327257,0.000078,97,3.676444,0,0,0,0.000000
2025-05-08,ok,,24,288,0,2.000000,2.000000,3.196597,2.705600,9.488119,118.870220,11.804395,2.951099,113.602846,109.760493,109.760493,0.000000,97,3.471603,0,0,0,0.000000
2025-05-09,ok,,24,288,0,2.000000,2.000000,2.828686,2.394200,17.594361,39.389840,10.445772,2.611443,43.926986,43.057231,43.057231,0.000000,97,3.981235,0,0,0,0.000000
2025-05-10,ok,,24,288,0,2.000000,2.000000,2.268431,1.920000,0.254677,47.273569,8.376862,2.094216,37.057168,36.973243,36.973243,0.000000,97,3.826848,0,0,0,0.000000
2025-05-11,ok,,24,288,0,2.000000,2.000000,3.997519,3.383500,28.029044,76.160172,14.762038,3.690509,85.736668,83.508252,83.508252,0.000000,97,3.847114,0,0,0,0.000000
2025-05-12,ok,,24,288,0,2.000000,2.000000,3.099835,2.623700,42.133735,62.816462,11.447070,2.861767,90.641359,90.215876,90.215876,0.000098,97,2.885425,0,0,0,0.000000
2025-05-13,ok,,24,288,0,2.000000,2.000000,3.214342,2.720619,46.897163,23.176075,11.869921,2.967480,55.235837,54.782179,54.782179,0.000000,97,3.245090,0,0,0,0.000000
2025-05-14,ok,,24,288,0,2.000000,2.000000,3.544423,3.000000,39.959097,33.945417,13.088847,3.272212,57.543455,57.308330,57.308330,0.000000,97,3.143220,0,0,0,0.000000
2025-05-15,ok,,24,288,0,2.000000,2.000000,3.173913,2.686400,37.835432,55.690673,11.720626,2.930157,78.875323,78.777823,78.777823,0.000000,97,3.564403,0,0,0,0.000000
2025-05-16,ok,,24,288,0,2.000000,2.000000,3.878544,3.282800,48.805402,82.838298,14.322689,3.580672,113.740339,113.589870,113.589870,0.000000,97,3.571823,0,0,0,0.000000
2025-05-17,ok,,24,288,0,2.000000,2.000000,4.196007,3.551500,66.339884,41.267337,15.495013,3.873753,88.238454,86.232750,86.232750,0.000092,97,4.253056,0,0,0,0.000000
2025-05-18,ok,,24,288,0,2.000000,2.000000,3.156545,2.671700,26.053423,23.089914,11.656491,2.914123,34.572724,33.637962,33.637962,0.000000,97,3.511464,0,0,0,0.000000
2025-05-19,ok,,24,288,0,2.000000,2.000000,3.396739,2.875000,50.219570,21.314514,12.543478,3.135870,55.854735,55.154447,55.158838,0.000080,97,3.655263,0,0,0,0.000000
